EAR,MAR,Target
0.22549098594493616,0.5311009383738196,1.0
0.3207245164833743,0.12811041763888933,0.0
0.3561381401798214,0.08765973959014155,0.0
0.3688014034654976,0.1499318184555736,0.0
0.39969427935700164,0.10828633969009849,0.0
0.19960030611601715,0.45428239628070166,1.0
0.15354319393452076,0.46458155101531334,1.0
0.2527252833473217,0.19144351939424564,0.0
0.4120316482059424,0.1182605570935679,0.0
0.3252735702206383,0.23797644727968187,0.0
0.12199974033550466,0.7667675863367613,1.0
0.2713601423368431,0.13967012775708165,0.0
0.21467980320218352,0.829301784488536,1.0
0.38075139435245386,0.09614121282851315,0.0
0.2672206817018654,0.22114176802965846,0.0
0.3932033161191178,0.24821902702060983,0.0
0.3354079309597152,0.24972863060475547,0.0
0.3905653997723191,0.22274578160154634,0.0
0.13227776971658434,0.9260924136459474,1.0
0.1805951323157326,0.8905999387889316,1.0
0.16461992340254433,0.6102267966473109,1.0
0.10093659627242489,0.7044796546970876,1.0
0.3248487566114391,0.10206771853040941,0.0
0.20016450607498648,0.46358724269891854,1.0
0.29577509088846643,0.22103560966425384,0.0
0.3380827383527696,0.11068419850337434,0.0
0.26485496042935136,0.10792627537340113,0.0
0.15199876322958517,0.5181104279395486,1.0
0.3518922632111823,0.0910364521325725,0.0
0.36042502384920544,0.10146431109524574,0.0
0.1716373681826711,0.9449713467317588,1.0
0.17660304640948676,0.826830645671576,1.0
0.34177109927781,0.11553260410479464,0.0
0.28168340813755177,0.27181670363641636,0.0
0.3625023382015355,0.09893435173203062,0.0
0.14754246547267896,0.5823678572715535,1.0
0.17848575462776678,0.7659629271536808,1.0
0.3930749758470332,0.10808643775330637,0.0
0.11979896085346695,0.7373358452271552,1.0
0.25745146710698374,0.16196286075793764,0.0
0.36782855493483957,0.27098662193615414,0.0
0.14882084714300164,0.5074302161666292,1.0
0.31693876704051027,0.17908387503446135,0.0
0.41771901040477194,0.1461757857807185,0.0
0.1638002109088258,0.5987936917761016,1.0
0.1886048573640705,0.8270968588494694,1.0
0.1089674788165363,0.837107309374848,1.0
0.11672080729080793,0.4232800361901336,1.0
0.12478002874117902,0.45820851719323125,1.0
0.3988669152423815,0.09866991097891979,0.0
0.2081121199896927,0.9335719350761547,1.0
0.26691104323628523,0.19926935974639065,0.0
0.18236541885181962,0.5112911464670337,1.0
0.1073012241340502,0.5930874197352167,1.0
0.15092412698653557,0.7318566276363124,1.0
0.407642038475745,0.11046018223350389,0.0
0.19008938106872675,0.4239779846703513,1.0
0.17610267918793912,0.745756957323837,1.0
0.3262076785317367,0.13494291706488842,0.0
0.27129866801912467,0.13023657611751455,0.0
0.11003799064375433,0.43705421217516804,1.0
0.12193575466682895,0.6724075726704801,1.0
0.39602980450872016,0.12182765577048693,0.0
0.19029557938740238,0.8374861936522007,1.0
0.32112339228844367,0.1674650964689475,0.0
0.15105024923093086,0.8224619588109569,1.0
0.13515035407161274,0.7327743538104527,1.0
0.15497255580605482,0.7210300006515331,1.0
0.19927789250463984,0.6563577494420794,1.0
0.34209000526056316,0.16417158186826147,0.0
0.34202233558196377,0.1394752064985899,0.0
0.2519421226096798,0.22201745751301077,0.0
0.3962827170235276,0.25940518453911027,0.0
0.273658879808585,0.16521763775223136,0.0
0.3023902102020966,0.19048267879604266,0.0
0.40432865026752046,0.1360368407526209,0.0
0.34503355128244184,0.2787866853413524,0.0
0.12009233530063797,0.43368659961656053,1.0
0.14647818975951737,0.6772761623656609,1.0
0.3950624181175465,0.13886198229801133,0.0
0.41844428943908507,0.1958085596292879,0.0
0.38228164411264043,0.25447680732233396,0.0
0.38743865624690177,0.09203687692321169,0.0
0.3115093922481865,0.2362733529341322,0.0
0.10422122569965482,0.8755535100904939,1.0
0.15952944816025613,0.8989463318996832,1.0
0.10580862783085544,0.5812733254586577,1.0
0.13628649959342035,0.8239412108712338,1.0
0.2279530417614719,0.669207609548736,1.0
0.41146014780927975,0.14105621628438947,0.0
0.20448374175844652,0.5871443756640842,1.0
0.3848126063944054,0.1443021735698346,0.0
0.1383436136264099,0.9241471210901407,1.0
0.3246896979559888,0.14342300967291913,0.0
0.18294465372814134,0.7232408008404037,1.0
0.35417795564565546,0.2027145312307102,0.0
0.32492076030192507,0.17251627210195414,0.0
0.14716993703601208,0.8469580699603814,1.0
0.3847421215660446,0.13522948876281998,0.0
0.3869411352079707,0.2092938704153684,0.0
0.16772983702640537,0.6542929763720511,1.0
0.35016179651419244,0.1858670094456603,0.0
0.16730077441306287,0.5359671364488017,1.0
0.10323207446675138,0.6419672573472472,1.0
0.2694762174199797,0.1603794930228763,0.0
0.3586608012042567,0.19595463626975007,0.0
0.15181114782231409,0.4524173287351878,1.0
0.11866714055585101,0.8860649704793344,1.0
0.14953996240793488,0.5564758647525736,1.0
0.21169413422939676,0.7811340087566891,1.0
0.39758847750535936,0.17286016652910474,0.0
0.15911640092274376,0.5774989078880084,1.0
0.26936692967851983,0.2198129395114371,0.0
0.28022157064006753,0.2379362682010941,0.0
0.2215266031344849,0.8862857946328073,1.0
0.21696287786907614,0.7944127056040002,1.0
0.19271096936626742,0.8128177014386195,1.0
0.3259428118371214,0.21938592220541486,0.0
0.26490277548987595,0.087466798451649,0.0
0.1825514353802297,0.6570264217982462,1.0
0.1823021979758418,0.6835065278471444,1.0
0.1726887898160524,0.6068158843546274,1.0
0.26420696120856496,0.2373808867877572,0.0
0.31010620575563375,0.2450380024651282,0.0
0.30714613261883444,0.2224503789519499,0.0
0.22163403121528485,0.5631822079992146,1.0
0.10799399324635571,0.9213931371470085,1.0
0.20632390634849787,0.6840959286896642,1.0
0.2052427615454439,0.8147363981840599,1.0
0.15905040958392255,0.4523679073879482,1.0
0.2822696398009494,0.12285408283670021,0.0
0.1749428225783638,0.6251044037617098,1.0
0.1438430753656236,0.4538334593204471,1.0
0.3337205556919291,0.08246762515167094,0.0
0.1453792092854263,0.4028468078201047,1.0
0.25578954214518324,0.1994828081577355,0.0
0.30664077866929723,0.10673464055824027,0.0
0.3257102071755279,0.27038967925304436,0.0
0.36121227252005544,0.24924253119433482,0.0
0.3555305300597945,0.2415079029059673,0.0
0.28721869336858824,0.18656822380382238,0.0
0.16706667463259578,0.5585995365797041,1.0
0.2927386856663352,0.17773409844195281,0.0
0.2004811531343444,0.937727605200283,1.0
0.12018675354442253,0.9314859292677075,1.0
0.3046462840595219,0.24234360814458572,0.0
0.3402099961923878,0.09712650739092563,0.0
0.296244840108567,0.14025599012366827,0.0
0.36136126472186636,0.2530450369672819,0.0
0.14974846826011592,0.5883930398956698,1.0
0.26593096026699736,0.2608133982654172,0.0
0.2298645878332025,0.5292645354114335,1.0
0.20052208084411838,0.5484282681204904,1.0
0.2254046697054514,0.7598876160878898,1.0
0.41834283468979494,0.19779449828050372,0.0
0.3468514519074899,0.16696470017802428,0.0
0.17662831288897096,0.4964286677814015,1.0
0.2093742005048464,0.7626475165053208,1.0
0.13209537902795376,0.5927809050298191,1.0
0.1452631123991332,0.7191647711107864,1.0
0.18579110025379397,0.4583832203123598,1.0
0.2245058840126511,0.862903169171639,1.0
0.2739853288247523,0.2483157974966611,0.0
0.26262554054401077,0.2552507164281544,0.0
0.2740891140032263,0.27620839007617254,0.0
0.21913047785827922,0.8877722013404518,1.0
0.18980597444802927,0.40122694299823947,1.0
0.13331322622745695,0.7748445384836223,1.0
0.10244787556126647,0.7359360826341421,1.0
0.2530650259409662,0.10057528874220925,0.0
0.33246419085622947,0.13742619498011707,0.0
0.2697084813442752,0.24997006443626002,0.0
0.33600257717344745,0.27946826249118933,0.0
0.15159015554975663,0.9073871056199581,1.0
0.20211495136263316,0.6910864265577983,1.0
0.40320166900031973,0.2528132975295869,0.0
0.4131506741972984,0.16172842273290525,0.0
0.37536016442288456,0.27457600349567446,0.0
0.2604630714090768,0.26049313135408175,0.0
0.2670601800943218,0.2365924971506861,0.0
0.25110728512548536,0.23043789640901896,0.0
0.30122622209739225,0.1065511790453542,0.0
0.4033325054481607,0.1359557174821849,0.0
0.21344506003162722,0.5741991958320991,1.0
0.10802643461108744,0.4984074968168485,1.0
0.18133122718736394,0.9395030628448845,1.0
0.41267504555860945,0.2423808291750102,0.0
0.33190878717624356,0.27041755815779783,0.0
0.37554973612050707,0.18261138984613656,0.0
0.2821186813411921,0.17121725902243468,0.0
0.32215918289102125,0.18281190895465818,0.0
0.31553064213051996,0.23105031028590273,0.0
0.20997261784634005,0.7028679830205607,1.0
0.37751849182764996,0.2509427610716998,0.0
0.31032894776403036,0.1529418592805664,0.0
0.3060661804335313,0.11559320661082166,0.0
0.20178627879499844,0.7322017432649055,1.0
0.34402308778087765,0.1303075929904452,0.0
0.403032668201995,0.24241558746879605,0.0
0.21294140508642045,0.743908637729092,1.0
0.4011929422318973,0.16981187956548063,0.0
0.38204881675921826,0.15663728139311198,0.0
0.36649749859768377,0.23452104675903424,0.0
0.2027447961707854,0.6569552566986621,1.0
0.3953415249014369,0.2587617293371613,0.0
0.2752165450613993,0.0925174935234578,0.0
0.338766097750658,0.21810155880280796,0.0
0.30446261367860356,0.09703097932925335,0.0
0.37485536600224373,0.18757069011008892,0.0
0.2257904628351963,0.5430634020944411,1.0
0.18425182899448087,0.6519999123660876,1.0
0.13024034345440438,0.5541852811756881,1.0
0.1830605783748061,0.654512459341613,1.0
0.1853051194017013,0.8825465567981245,1.0
0.3755762934559886,0.0914735490464919,0.0
0.12184201986734128,0.8637504199534547,1.0
0.15888236391369837,0.7780192210449969,1.0
0.2756163238684481,0.09536737404169296,0.0
0.28322720180630495,0.11503675228746332,0.0
0.11619662112931628,0.684374098353433,1.0
0.10177624897736971,0.4458038220882048,1.0
0.3818121387318682,0.24183941301615558,0.0
0.26408402784341745,0.08280735634952704,0.0
0.3669114260905689,0.2362084576129087,0.0
0.302197376890113,0.1764090837619074,0.0
0.134347794402695,0.5301780055530396,1.0
0.22716331357057806,0.7770133271643949,1.0
0.4042163308368588,0.1034567192193447,0.0
0.21899186125285985,0.4758902329938321,1.0
0.25421072855866295,0.21085256261551,0.0
0.12500999077565808,0.7207123925019897,1.0
0.13238512053033466,0.4371152881444341,1.0
0.22106080315676607,0.46745333096180086,1.0
0.1562216005503262,0.6857881452515577,1.0
0.2508979150696206,0.20302060246032774,0.0
0.21405760962027945,0.759040386692285,1.0
0.1434345497429859,0.525067329258555,1.0
0.15660573571483444,0.8406099472087223,1.0
0.3897882536228976,0.11787758445296928,0.0
0.3418230069041257,0.11531884993388941,0.0
0.3137612884413809,0.08042391132774156,0.0
0.11271926210416051,0.5954021232985511,1.0
0.27984649220778457,0.10594451759772099,0.0
0.1861388461544357,0.5300973763929739,1.0
0.2802105161153098,0.2369684495969674,0.0
0.30286307745837315,0.1881957780195826,0.0
0.1326326394170868,0.932244361346374,1.0
0.1949700826572996,0.654743455582845,1.0
0.20757382252194967,0.4457727150480872,1.0
0.11950202339629652,0.7414061303000983,1.0
0.3078432929957268,0.11175111806498714,0.0
0.14249969051321681,0.4967356125603368,1.0
0.1239402855968502,0.6125909880207474,1.0
0.4097340484993679,0.255691720053327,0.0
0.3126033755973875,0.18062671921773946,0.0
0.33247006024838827,0.1657464622767823,0.0
0.37300234868831117,0.10818535408510735,0.0
0.3217378685244308,0.1670363500782478,0.0
0.3985274311457748,0.13970507071310062,0.0
0.30857370466971573,0.14392323920145583,0.0
0.15951688509660492,0.9016887729138079,1.0
0.19560128937769045,0.6931078814971794,1.0
0.34360382971434295,0.1819010253543858,0.0
0.2731394379296392,0.25910789700132036,0.0
0.29614696190761436,0.18096649875614185,0.0
0.41707284735876904,0.0834694008585732,0.0
0.259006928525118,0.19478459489195432,0.0
0.40170689760364603,0.255078739101488,0.0
0.308895344865146,0.177306969468154,0.0
0.35701112764770254,0.12442644864290393,0.0
0.1377380435831076,0.8983784984246467,1.0
0.14442497918937602,0.7329862358480826,1.0
0.271982208951993,0.2321900013834905,0.0
0.282962064775405,0.16980079721592373,0.0
0.3494764647432478,0.18176052391089548,0.0
0.38900280524315495,0.18348720333435065,0.0
0.22364387807161515,0.8594085343411623,1.0
0.14835060562933805,0.4932036386400985,1.0
0.3319029498684705,0.21768604911624145,0.0
0.14868321993329128,0.6292710571301413,1.0
0.32951655806958535,0.22274372894788186,0.0
0.12119960833776053,0.5198659301145098,1.0
0.26009299055712665,0.10276741817491401,0.0
0.17036770868738352,0.5514303452637443,1.0
0.15465890449296388,0.6557406703248186,1.0
0.2156962470021288,0.5671227043840985,1.0
0.1228972689880017,0.6804758844681709,1.0
0.2543462863574985,0.23691450203094955,0.0
0.37384668053583703,0.15349445554536914,0.0
0.20044347611751367,0.5463007836621157,1.0
0.22631888609628212,0.5322275682162725,1.0
0.13096103432094044,0.4875163514866584,1.0
0.31857567084673744,0.14350201146701527,0.0
0.14816032173790214,0.7885802607585857,1.0
0.3448056082225863,0.25553816318107636,0.0
0.22670412934442064,0.7135198884809892,1.0
0.10011219318288665,0.5393845909354047,1.0
0.3827946246498445,0.16104296362854267,0.0
0.21846648036711896,0.5123595385268747,1.0
0.141569851567263,0.4173455278523542,1.0
0.3470182756588246,0.1440007445655256,0.0
0.13229330302731956,0.43575676762745524,1.0
0.15181905851954847,0.6726219158565202,1.0
0.18815542770644889,0.6733712332887747,1.0
0.28264659718976254,0.21005934072113747,0.0
0.321875334663821,0.1270092906453625,0.0
0.19654231211980555,0.8251815916868319,1.0
0.10782982341725636,0.9127949184140326,1.0
0.21326720807004187,0.8381933913934808,1.0
0.32800097708014775,0.14481992429868096,0.0
0.36572982255214304,0.12739993491446017,0.0
0.1749492174743871,0.6622122873282094,1.0
0.22588405497378197,0.5038754453915516,1.0
0.19155137714620657,0.7197160947780938,1.0
0.1541606875895391,0.5244580784607898,1.0
0.10587140265618347,0.7659888998971436,1.0
0.15719428137752142,0.8856699875585214,1.0
0.4039831009538972,0.15352974337643582,0.0
0.1926235468992895,0.5347952890911754,1.0
0.2709265766717997,0.19243804720960705,0.0
0.2257313672425869,0.4472376852751756,1.0
0.4039134894639459,0.12675982670362657,0.0
0.41605026346338225,0.21862667460394353,0.0
0.4158289420521518,0.17994552690581095,0.0
0.14259377300302506,0.7396643378106719,1.0
0.21109563113384847,0.6234493686122896,1.0
0.31633326931027805,0.14100050178514434,0.0
0.22476056243463527,0.5826913929324449,1.0
0.18191780786949052,0.48171009741220394,1.0
0.36816960300440416,0.09395547829152939,0.0
0.31134530418911877,0.09528662501530567,0.0
0.21818819698345288,0.6814536778673028,1.0
0.18943975989860518,0.554567190252489,1.0
0.16652127999970504,0.8952035104940781,1.0
0.16666352508024132,0.6416070705992092,1.0
0.32661736504227756,0.11086085252836572,0.0
0.1575619254322017,0.700741672779241,1.0
0.1317416899819152,0.9203962599229787,1.0
0.41437736966540134,0.1891522268821131,0.0
0.22240855983542224,0.6162376405744011,1.0
0.3419412644872176,0.09349117459054838,0.0
0.2595277963379753,0.09945957659804143,0.0
0.2655721186596505,0.2765298885477261,0.0
0.3394108390236491,0.12772040365352497,0.0
0.2515002905299718,0.2647856141524661,0.0
0.3900793992729594,0.2735540265938401,0.0
0.3678189580896044,0.2679273295098104,0.0
0.13115480395597004,0.5198267067594826,1.0
0.2055033336010646,0.5185572818340691,1.0
0.14609896262214556,0.520310551911445,1.0
0.12565001004104664,0.6503546331144001,1.0
0.21566416384302273,0.5314657555211468,1.0
0.3690728045823096,0.1113478969021589,0.0
0.20380078179628142,0.8104836827447954,1.0
0.2532343694144578,0.21560600503768723,0.0
0.22185099601509822,0.45197135412530687,1.0
0.3724659691412001,0.2448323204384038,0.0
0.1625602792855268,0.4833656592443341,1.0
0.2139549995976885,0.5931639752989041,1.0
0.28576384368333896,0.1320209939819007,0.0
0.12605881451776488,0.9428972917880661,1.0
0.39076902607567954,0.10074871930989145,0.0
0.12042926359130697,0.7690707633831657,1.0
0.17048902223406542,0.8339923262917327,1.0
0.14409792700843088,0.9373355085105805,1.0
0.12653305849488777,0.9430639139330639,1.0
0.3782074708053099,0.27500682256977244,0.0
0.1434619141966698,0.5461841367055374,1.0
0.26013645200569346,0.08078688001041597,0.0
0.39092798577411036,0.10363694918541518,0.0
0.1562032887639047,0.5186172590930749,1.0
0.2112771153104571,0.8422489971504108,1.0
0.1936730022207107,0.4682634571122725,1.0
0.35262890271393915,0.16576512605628457,0.0
0.2875055300025415,0.17740425159498102,0.0
0.12878288367625537,0.8150406987659413,1.0
0.3088729148369233,0.11416942858409576,0.0
0.3864966309966148,0.09637832171437936,0.0
0.3164582651915113,0.12095445456666894,0.0
0.3100527033398614,0.17692082416469093,0.0
0.4156988251913979,0.11716328112068772,0.0
0.10415494091187914,0.6535356233829093,1.0
0.1958900360828476,0.8275695128224615,1.0
0.10424482307778789,0.6715055878542209,1.0
0.3314408112667946,0.22255111115345516,0.0
0.3126809142429019,0.2534052715840481,0.0
0.4077490688046379,0.19452040140565668,0.0
0.2072054272428644,0.6963502875555708,1.0
0.20011347625594794,0.8872076562429525,1.0
0.1131501001737917,0.7353348370124815,1.0
0.2845040390530168,0.2544890807828421,0.0
0.11887746899948522,0.7968676086950639,1.0
0.1407338654351774,0.926703729562672,1.0
0.1974161312604556,0.4840476970107908,1.0
0.38504441745572326,0.16474927481852353,0.0
0.13604326032705924,0.8395498634841156,1.0
0.35520592798430844,0.14677152355498577,0.0
0.14963301288463027,0.4312268946045421,1.0
0.410994885733047,0.0988952465903327,0.0
0.3123769832596311,0.22777257816516072,0.0
0.2696843327406323,0.16707006795258555,0.0
0.10539649336216933,0.6583969841659152,1.0
0.34449279296909274,0.2133196246330536,0.0
0.13846525173624402,0.7221727744116939,1.0
0.3363987081911576,0.1737757151157852,0.0
0.17815890405804952,0.6554454109610747,1.0
0.3089585626587947,0.2569628994135918,0.0
0.2695224589704981,0.08178190021218842,0.0
0.10576773300968738,0.8561569775079108,1.0
0.31127178030472635,0.11856671025960808,0.0
0.3713707284132389,0.20600859921583442,0.0
0.3041903984548115,0.14411169767043508,0.0
0.14988448267259624,0.7363201387889486,1.0
0.2109432884242906,0.40312443757074495,1.0
0.27480221206004474,0.19029968832342195,0.0
0.27028031408333814,0.27183225581459475,0.0
0.36888427198616475,0.20418684299541756,0.0
0.4183268395473895,0.1943076772391591,0.0
0.21109540099502305,0.5509926416928479,1.0
0.3265664944502442,0.15015755296983013,0.0
0.3218756145861609,0.2303032883543486,0.0
0.31091533488424017,0.24730749627874127,0.0
0.38791971764021127,0.25039090053113955,0.0
0.1499331560201512,0.7042647305551242,1.0
0.39344443837237547,0.23424379627394232,0.0
0.20772809395559028,0.5196169883969857,1.0
0.19693999813283383,0.6213225500589141,1.0
0.4055828657680088,0.18921055612009244,0.0
0.2193095457789319,0.5378837682129962,1.0
0.17063382147138093,0.9181727988918978,1.0
0.282722841202497,0.14563465457417596,0.0
0.16609460576299795,0.7291044676770101,1.0
0.3959800470078509,0.12754919123438996,0.0
0.27277592932517714,0.09374819831121392,0.0
0.2564429645211936,0.18788939644136166,0.0
0.12113316572877424,0.578683522410694,1.0
0.3247936688900843,0.10217242235371575,0.0
0.31898174856672923,0.25757031646645095,0.0
0.4090850252972216,0.13320274274029942,0.0
0.15411667548690774,0.8479522190866357,1.0
0.11060437898669982,0.6905920168484412,1.0
0.16324618990486833,0.47937894287803223,1.0
0.11787483114543423,0.8908726148952446,1.0
0.37044203699756073,0.1294157146148928,0.0
0.14435993310851641,0.4429450439840067,1.0
0.2584885886139936,0.12838864661626856,0.0
0.1787664371614181,0.8790062713776001,1.0
0.13561180871329276,0.8967757927092967,1.0
0.32811659548494587,0.19092469150402996,0.0
0.18420130433420323,0.40136852218708896,1.0
0.3098167998839392,0.11203019104927478,0.0
0.11824718345729679,0.7897093018082451,1.0
0.15014103123500588,0.8949762587848018,1.0
0.3129959648893995,0.08908611198971428,0.0
0.28009575972806666,0.24082595456926953,0.0
0.2643259301277204,0.17266138963200245,0.0
0.20261660696751826,0.4150013716222595,1.0
0.22366393622200306,0.5391783249509621,1.0
0.15700342503653697,0.40544539731368684,1.0
0.3836452672536891,0.10854934620566954,0.0
0.368022267685972,0.10966345009820899,0.0
0.36868707391540023,0.22407593942116177,0.0
0.2250744555914968,0.6144820925531439,1.0
0.3937349211500492,0.0976531363434024,0.0
0.39250356847031553,0.1499452342913964,0.0
0.10190931882482747,0.6451841604261916,1.0
0.22551769632938565,0.5095946117380263,1.0
0.10033462028710669,0.8399645781093292,1.0
0.1416661714828755,0.5193516124380473,1.0
0.25634193364894303,0.09300395976655092,0.0
0.14212087351612399,0.5384777594689971,1.0
0.2776956434606499,0.12487307221276003,0.0
0.3665832120515347,0.16608785962612974,0.0
0.3166766951825744,0.2081558765676073,0.0
0.362103249425005,0.09661784297699645,0.0
0.1719277969627481,0.9186095187075806,1.0
0.1646583758109873,0.9012666552323373,1.0
0.18255525635656217,0.8293667177290845,1.0
0.39207562205033586,0.16673369739001076,0.0
0.25697157945008897,0.10100280470181947,0.0
0.11897550064174642,0.8068958681700977,1.0
0.36714921292302893,0.18713847787244703,0.0
0.1997353849964432,0.7967121874410487,1.0
0.32352728858557683,0.2224913114650634,0.0
0.1897015713151716,0.898912403363163,1.0
0.35444262988036435,0.1991280721092632,0.0
0.22381658201631086,0.5686886438182372,1.0
0.3402627632236622,0.11641592432042973,0.0
0.1390060275593913,0.7147218189624549,1.0
0.40657472735459793,0.27574956425312036,0.0
0.3951804652662993,0.15388098025530647,0.0
0.22077344497514187,0.5864992734880853,1.0
0.33203208131997547,0.10207563442442955,0.0
0.2997245936904424,0.14019885391429004,0.0
0.3237941455105753,0.10361336376061452,0.0
0.15223428352633223,0.7564154640701569,1.0
0.39971907305896826,0.18508212428331908,0.0
0.22824548738328482,0.6688934832177132,1.0
0.2290574941864374,0.7237538036030661,1.0
0.17371880430290892,0.4187651580795971,1.0
0.3441382386281524,0.1972752455503714,0.0
0.2282274479091604,0.48351707978884995,1.0
0.3196400817086072,0.25265601076626293,0.0
0.37655429280522074,0.22902917405760936,0.0
0.25217154740928277,0.1924671663601802,0.0
0.1014970684362215,0.40860677863317585,1.0
